ESPA�A,4,8.33,87.5
ITALIA,2,4.17,91.67
NORUEGA,1,2.08,93.75
POLONIA,1,2.08,95.83
TURQUIA,1,2.08,97.92
ALEMANIA,1,2.08,100
Total,48,100,100
,,,
NSA :,516,,
,,,
AREA # 020132101,2934,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
EGIPTO,1,1.19,1.19
MARRUECOS,1,1.19,2.38
BOLIVIA,1,1.19,3.57
COLOMBIA,4,4.76,8.33
PARAGUAY,18,21.43,29.76
PERU,4,4.76,34.52
URUGUAY,9,10.71,45.24
COREA DEMOCRATICA,4,4.76,50
COREA REPUBLICANA,3,3.57,53.57
TAIWAN,2,2.38,55.95
JAPON,16,19.05,75
BELGICA,2,2.38,77.38
ESPA�A,7,8.33,85.71
FRANCIA,2,2.38,88.1
ITALIA,7,8.33,96.43
POLONIA,1,1.19,97.62
REINO UNIDO,1,1.19,98.81
UCRANIA,1,1.19,100
Total,84,100,100
,,,
NSA :,517,,
,,,
AREA # 020132102,2935,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
EGIPTO,1,3.23,3.23
BRASIL,1,3.23,6.45
CHILE,2,6.45,12.9
ECUADOR,1,3.23,16.13
ESTADOS UNIDOS,1,3.23,19.35
PARAGUAY,3,9.68,29.03
PERU,6,19.35,48.39
URUGUAY,3,9.68,58.06
JAPON,1,3.23,61.29
ESPA�A,6,19.35,80.65
FRANCIA,1,3.23,83.87
ITALIA,1,3.23,87.1
REINO UNIDO,1,3.23,90.32
ALEMANIA,2,6.45,96.77
REPUBLICA CHECA,1,3.23,100
Total,31,100,100
,,,
NSA :,278,,
,,,
AREA # 020132103,2936,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,11,20,20
COLOMBIA,4,7.27,27.27
CHILE,5,9.09,36.36
MEXICO,1,1.82,38.18
PARAGUAY,6,10.91,49.09
PERU,4,7.27,56.36
PUERTO RICO,1,1.82,58.18
URUGUAY,8,14.55,72.73
VENEZUELA,7,12.73,85.45
JAPON,1,1.82,87.27
ESPA�A,3,5.45,92.73
ITALIA,2,3.64,96.36
POLONIA,2,3.64,100
Total,55,100,100
,,,
NSA :,482,,
,,,
AREA # 020132104,2937,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,6,8.33,8.33
CHILE,5,6.94,15.28
ESTADOS UNIDOS,11,15.28,30.56
MEXICO,5,6.94,37.5
PARAGUAY,16,22.22,59.72
URUGUAY,2,2.78,62.5
JAPON,4,5.56,68.06
ESPA�A,9,12.5,80.56
FRANCIA,1,1.39,81.94
HUNGRIA,1,1.39,83.33
ITALIA,8,11.11,94.44
RUMANIA,1,1.39,95.83
TURQUIA,2,2.78,98.61
ALEMANIA,1,1.39,100
Total,72,100,100
,,,
NSA :,789,,
,,,
AREA # 020132105,2938,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
ANGOLA,5,5.32,5.32
BOLIVIA,2,2.13,7.45
BRASIL,10,10.64,18.09
CANADA,3,3.19,21.28
COSTA RICA,1,1.06,22.34
CUBA,5,5.32,27.66
CHILE,4,4.26,31.91
ECUADOR,1,1.06,32.98
ESTADOS UNIDOS,3,3.19,36.17
HONDURAS,1,1.06,37.23
MEXICO,2,2.13,39.36
PARAGUAY,25,26.6,65.96
PERU,4,4.26,70.21
URUGUAY,6,6.38,76.6
JAPON,2,2.13,78.72
ESPA�A,7,7.45,86.17
FRANCIA,1,1.06,87.23
ITALIA,4,4.26,91.49
POLONIA,1,1.06,92.55
REINO UNIDO,1,1.06,93.62
ALEMANIA,6,6.38,100
Total,94,100,100
,,,
NSA :,756,,
,,,
AREA # 020132106,2939,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
LIBIA,3,3.45,3.45
BOLIVIA,1,1.15,4.6
BRASIL,3,3.45,8.05
COLOMBIA,1,1.15,9.2
CUBA,1,1.15,10.34
CHILE,6,6.9,17.24
EL SALVADOR,1,1.15,18.39
ESTADOS UNIDOS,4,4.6,22.99
HONDURAS,1,1.15,24.14
MEXICO,1,1.15,25.29
PARAGUAY,13,14.94,40.23
PERU,5,5.75,45.98
URUGUAY,5,5.75,51.72
VENEZUELA,1,1.15,52.87
CHINA,1,1.15,54.02
QATAR,2,2.3,56.32
SIRIA,2,2.3,58.62
BELGICA,2,2.3,60.92
ESPA�A,15,17.24,78.16
FRANCIA,1,1.15,79.31
HUNGRIA,1,1.15,80.46
ITALIA,9,10.34,90.8
POLONIA,1,1.15,91.95
REINO UNIDO,1,1.15,93.1
SUIZA,1,1.15,94.25
ALEMANIA,3,3.45,97.7
CROACIA,1,1.15,98.85
MONTENEGRO,1,1.15,100
Total,87,100,100
,,,
NSA :,672,,
,,,
AREA # 020132107,2940,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
LIBIA,1,0.8,0.8
BOLIVIA,10,8,8.8
BRASIL,6,4.8,13.6
COLOMBIA,7,5.6,19.2
CUBA,4,3.2,22.4
CHILE,4,3.2,25.6
REPUBLICA DOMINICANA,1,0.8,26.4
ECUADOR,1,0.8,27.2
ESTADOS UNIDOS,10,8,35.2
PARAGUAY,14,11.2,46.4
PERU,5,4,50.4
URUGUAY,8,6.4,56.8
VENEZUELA,4,3.2,60
COREA DEMOCRATICA,3,2.4,62.4
JAPON,6,4.8,67.2
ESPA�A,13,10.4,77.6
ITALIA,11,8.8,86.4
POLONIA,4,3.2,89.6
REINO UNIDO,3,2.4,92
SUECIA,1,0.8,92.8
SUIZA,1,0.8,93.6
ALEMANIA,6,4.8,98.4
RUSIA,1,0.8,99.2
UCRANIA,1,0.8,100
Total,125,100,100
,,,
NSA :,1000,,
,,,
AREA # 020132108,2941,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
AFRICA,1,1.16,1.16
BOLIVIA,1,1.16,2.33
BRASIL,5,5.81,8.14
COLOMBIA,4,4.65,12.79
REPUBLICA DOMINICANA,4,4.65,17.44
ESTADOS UNIDOS,8,9.3,26.74
MEXICO,3,3.49,30.23
PARAGUAY,11,12.79,43.02
PERU,3,3.49,46.51
URUGUAY,10,11.63,58.14
VENEZUELA,9,10.47,68.6
JAPON,2,2.33,70.93
AUSTRIA,1,1.16,72.09
ESPA�A,9,10.47,82.56
FRANCIA,1,1.16,83.72
ITALIA,5,5.81,89.53
PAISES BAJOS,2,2.33,91.86
POLONIA,1,1.16,93.02
ALEMANIA,2,2.33,95.35
RUSIA,3,3.49,98.84
ESLOVENIA,1,1.16,100
Total,86,100,100
,,,
NSA :,649,,
,,,
AREA # 020132109,2942,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
EGIPTO,1,1.45,1.45
BOLIVIA,3,4.35,5.8
BRASIL,6,8.7,14.49
COLOMBIA,3,4.35,18.84
CHILE,1,1.45,20.29
ESTADOS UNIDOS,6,8.7,28.99
MEXICO,1,1.45,30.43
PARAGUAY,10,14.49,44.93
PERU,4,5.8,50.72
URUGUAY,4,5.8,56.52
VENEZUELA,1,1.45,57.97
FILIPINAS,1,1.45,59.42
ISRAEL,2,2.9,62.32
AUSTRIA,1,1.45,63.77
ESPA�A,8,11.59,75.36
FRANCIA,3,4.35,79.71
ITALIA,2,2.9,82.61
PAISES BAJOS,1,1.45,84.06
POLONIA,2,2.9,86.96
REINO UNIDO,1,1.45,88.41
RUMANIA,1,1.45,89.86
SUIZA,1,1.45,91.3
TURQUIA,1,1.45,92.75
ALEMANIA,5,7.25,100
Total,69,100,100
,,,
NSA :,773,,
,,,
AREA # 020132110,2943,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
EGIPTO,1,1.08,1.08
BOLIVIA,4,4.3,5.38
BRASIL,2,2.15,7.53
COSTA RICA,4,4.3,11.83
CHILE,1,1.08,12.9
ECUADOR,1,1.08,13.98
ESTADOS UNIDOS,5,5.38,19.35
PARAGUAY,15,16.13,35.48
PERU,10,10.75,46.24
URUGUAY,7,7.53,53.76
VENEZUELA,5,5.38,59.14
COREA REPUBLICANA,4,4.3,63.44
CHINA,1,1.08,64.52
ISRAEL,2,2.15,66.67
LIBANO,2,2.15,68.82
TAILANDIA,2,2.15,70.97
ARMENIA,2,2.15,73.12
AUSTRIA,1,1.08,74.19
ESPA�A,5,5.38,79.57
FRANCIA,1,1.08,80.65
ITALIA,10,10.75,91.4
POLONIA,3,3.23,94.62
RUMANIA,1,1.08,95.7
ALEMANIA,2,2.15,97.85
UCRANIA,1,1.08,98.92
CROACIA,1,1.08,100
Total,93,100,100
,,,
NSA :,823,,
,,,
AREA # 020132201,2944,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,6,13.04,13.04
BRASIL,1,2.17,15.22
COLOMBIA,1,2.17,17.39
EL SALVADOR,1,2.17,19.57
PARAGUAY,10,21.74,41.3
PERU,3,6.52,47.83
URUGUAY,7,15.22,63.04
TAIWAN,2,4.35,67.39
ISRAEL,1,2.17,69.57
JAPON,3,6.52,76.09
ESPA�A,3,6.52,82.61
FRANCIA,1,2.17,84.78
ITALIA,5,10.87,95.65
AUSTRALIA,2,4.35,100
Total,46,100,100
,,,
NSA :,543,,
,,,
AREA # 020132202,2945,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,4,8.33,8.33
COLOMBIA,1,2.08,10.42
CUBA,1,2.08,12.5
CHILE,1,2.08,14.58
REPUBLICA DOMINICANA,1,2.08,16.67
ESTADOS UNIDOS,7,14.58,31.25
MEXICO,2,4.17,35.42
PARAGUAY,3,6.25,41.67
PERU,2,4.17,45.83
URUGUAY,2,4.17,50
VENEZUELA,2,4.17,54.17
TAIWAN,1,2.08,56.25
IRAN,1,2.08,58.33
ISRAEL,1,2.08,60.42
ARMENIA,1,2.08,62.5
ESPA�A,2,4.17,66.67
FRANCIA,5,10.42,77.08
GRECIA,1,2.08,79.17
ITALIA,2,4.17,83.33
POLONIA,4,8.33,91.67
RUMANIA,1,2.08,93.75
ALEMANIA,3,6.25,100
Total,48,100,100
,,,
NSA :,472,,
,,,
AREA # 020132203,2946,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,4,9.76,9.76
COLOMBIA,3,7.32,17.07
COSTA RICA,1,2.44,19.51
CHILE,2,4.88,24.39
ECUADOR,2,4.88,29.27
PARAGUAY,5,12.2,41.46
URUGUAY,5,12.2,53.66
VENEZUELA,2,4.88,58.54
INDIA,1,2.44,60.98
JAPON,2,4.88,65.85
SIRIA,1,2.44,68.29
ESPA�A,3,7.32,75.61
FRANCIA,3,7.32,82.93
ITALIA,2,4.88,87.8
RUMANIA,1,2.44,90.24
ALEMANIA,2,4.88,95.12
RUSIA,2,4.88,100
Total,41,100,100
,,,
NSA :,430,,
,,,
AREA # 020132204,2947,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
CONGO,1,0.68,0.68
EGIPTO,1,0.68,1.36
BOLIVIA,4,2.72,4.08
BRASIL,10,6.8,10.88
COLOMBIA,2,1.36,12.24
CHILE,5,3.4,15.65
ECUADOR,2,1.36,17.01
ESTADOS UNIDOS,7,4.76,21.77
MEXICO,2,1.36,23.13
PANAMA,2,1.36,24.49
PARAGUAY,25,17.01,41.5
PERU,6,4.08,45.58
URUGUAY,10,6.8,52.38
VENEZUELA,3,2.04,54.42
COREA DEMOCRATICA,1,0.68,55.1
COREA REPUBLICANA,9,6.12,61.22
JAPON,2,1.36,62.59
PAQUISTAN,4,2.72,65.31
SIRIA,1,0.68,65.99
VIETNAM,3,2.04,68.03
BRUNEI,1,0.68,68.71
AUSTRIA,1,0.68,69.39
BELGICA,1,0.68,70.07
ESPA�A,8,5.44,75.51
FRANCIA,1,0.68,76.19
HUNGRIA,1,0.68,76.87
ITALIA,16,10.88,87.76
POLONIA,4,2.72,90.48
PORTUGAL,2,1.36,91.84
RUMANIA,1,0.68,92.52
SUIZA,2,1.36,93.88
TURQUIA,3,2.04,95.92
ALEMANIA,6,4.08,100
Total,147,100,100
,,,
NSA :,748,,
,,,
AREA # 020132205,2948,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
MARRUECOS,1,0.8,0.8
BRASIL,4,3.2,4
COLOMBIA,1,0.8,4.8
CHILE,8,6.4,11.2
REPUBLICA DOMINICANA,4,3.2,14.4
ESTADOS UNIDOS,6,4.8,19.2
MEXICO,2,1.6,20.8
PARAGUAY,41,32.8,53.6
PERU,6,4.8,58.4
URUGUAY,8,6.4,64.8
VENEZUELA,7,5.6,70.4
FILIPINAS,1,0.8,71.2
ESPA�A,9,7.2,78.4
FINLANDIA,1,0.8,79.2
FRANCIA,5,4,83.2
HUNGRIA,2,1.6,84.8
IRLANDA,1,0.8,85.6
ITALIA,5,4,89.6
POLONIA,3,2.4,92
RUMANIA,3,2.4,94.4
SUIZA,1,0.8,95.2
ALEMANIA,4,3.2,98.4
LITUANIA,1,0.8,99.2
REPUBLICA CHECA,1,0.8,100
Total,125,100,100
,,,
NSA :,1059,,
,,,
AREA # 020132206,2949,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
LIBIA,1,0.68,0.68
BOLIVIA,7,4.76,5.44
BRASIL,4,2.72,8.16
COLOMBIA,12,8.16,16.33
CHILE,3,2.04,18.37
ECUADOR,1,0.68,19.05
ESTADOS UNIDOS,8,5.44,24.49
PARAGUAY,18,12.24,36.73
PERU,5,3.4,40.14
URUGUAY,22,14.97,55.1
VENEZUELA,1,0.68,55.78
COREA DEMOCRATICA,4,2.72,58.5
COREA REPUBLICANA,3,2.04,60.54
LIBANO,3,2.04,62.59
ESPA�A,6,4.08,66.67
FRANCIA,6,4.08,70.75
HUNGRIA,1,0.68,71.43
ITALIA,22,14.97,86.39
POLONIA,4,2.72,89.12
PORTUGAL,3,2.04,91.16
RUMANIA,1,0.68,91.84
ALEMANIA,9,6.12,97.96
ESLOVAQUIA,1,0.68,98.64
REPUBLICA CHECA,2,1.36,100
Total,147,100,100
,,,
NSA :,975,,
,,,
AREA # 020132207,2950,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,5,5.15,5.15
BRASIL,6,6.19,11.34
COLOMBIA,9,9.28,20.62
CUBA,1,1.03,21.65
CHILE,2,2.06,23.71
ECUADOR,2,2.06,25.77
ESTADOS UNIDOS,8,8.25,34.02
MEXICO,1,1.03,35.05
NICARAGUA,1,1.03,36.08
PARAGUAY,23,23.71,59.79
PERU,3,3.09,62.89
URUGUAY,10,10.31,73.2
VENEZUELA,1,1.03,74.23
COREA DEMOCRATICA,1,1.03,75.26
CHINA,1,1.03,76.29
SIRIA,1,1.03,77.32
BELGICA,1,1.03,78.35
ESPA�A,7,7.22,85.57
GRECIA,1,1.03,86.6
HUNGRIA,1,1.03,87.63
ITALIA,5,5.15,92.78
POLONIA,1,1.03,93.81
REINO UNIDO,2,2.06,95.88
SUIZA,1,1.03,96.91
ALEMANIA,3,3.09,100
Total,97,100,100
,,,
NSA :,1004,,
,,,
AREA # 020132208,2951,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,2,3.33,3.33
BRASIL,1,1.67,5
COLOMBIA,7,11.67,16.67
CHILE,2,3.33,20
ESTADOS UNIDOS,3,5,25
MEXICO,1,1.67,26.67
PARAGUAY,9,15,41.67
PERU,7,11.67,53.33
PUERTO RICO,3,5,58.33
URUGUAY,7,11.67,70
VENEZUELA,1,1.67,71.67
ISRAEL,1,1.67,73.33
SIRIA,1,1.67,75
ESPA�A,5,8.33,83.33
HUNGRIA,1,1.67,85
ITALIA,3,5,90
TURQUIA,4,6.67,96.67
ALEMANIA,1,1.67,98.33
RUSIA,1,1.67,100
Total,60,100,100
,,,
NSA :,737,,
,,,
AREA # 020132209,2952,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,3,7.14,7.14
CANADA,1,2.38,9.52
COLOMBIA,1,2.38,11.9
CHILE,1,2.38,14.29
ESTADOS UNIDOS,3,7.14,21.43
MEXICO,2,4.76,26.19
PARAGUAY,6,14.29,40.48
PERU,2,4.76,45.24
URUGUAY,7,16.67,61.9
VENEZUELA,2,4.76,66.67
IRAN,1,2.38,69.05
JAPON,2,4.76,73.81
SIRIA,1,2.38,76.19
ESPA�A,2,4.76,80.95
FRANCIA,1,2.38,83.33
ITALIA,4,9.52,92.86
PAISES BAJOS,1,2.38,95.24
POLONIA,1,2.38,97.62
REINO UNIDO,1,2.38,100
Total,42,100,100
,,,
NSA :,509,,
,,,
AREA # 020132301,2953,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
AFRICA,1,1.03,1.03
BRASIL,5,5.15,6.19
COLOMBIA,7,7.22,13.4
CHILE,2,2.06,15.46
REPUBLICA DOMINICANA,1,1.03,16.49
ECUADOR,4,4.12,20.62
ESTADOS UNIDOS,5,5.15,25.77
GUATEMALA,2,2.06,27.84
HAITI,1,1.03,28.87
MEXICO,1,1.03,29.9
PARAGUAY,16,16.49,46.39
PERU,8,8.25,54.64
URUGUAY,9,9.28,63.92
VENEZUELA,3,3.09,67.01
COREA DEMOCRATICA,1,1.03,68.04
ISRAEL,1,1.03,69.07
JAPON,2,2.06,71.13
ARMENIA,1,1.03,72.16
ESPA�A,10,10.31,82.47
FRANCIA,2,2.06,84.54
ITALIA,9,9.28,93.81
PORTUGAL,1,1.03,94.85
ALEMANIA,1,1.03,95.88
RUSIA,4,4.12,100
Total,97,100,100
,,,
NSA :,1095,,
,,,
AREA # 020132302,2954,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,4,10,10
BRASIL,2,5,15
COLOMBIA,3,7.5,22.5
CHILE,4,10,32.5
ESTADOS UNIDOS,2,5,37.5
PARAGUAY,8,20,57.5
URUGUAY,4,10,67.5
CHINA,3,7.5,75
ESPA�A,5,12.5,87.5
ITALIA,1,2.5,90
REINO UNIDO,2,5,95
ALEMANIA,2,5,100
Total,40,100,100
,,,
NSA :,475,,
,,,
AREA # 020132303,2955,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,2,2.2,2.2
BRASIL,10,10.99,13.19
COLOMBIA,6,6.59,19.78
CHILE,3,3.3,23.08
ESTADOS UNIDOS,5,5.49,28.57
MEXICO,2,2.2,30.77
PARAGUAY,16,17.58,48.35
PERU,4,4.4,52.75
URUGUAY,15,16.48,69.23
VENEZUELA,1,1.1,70.33
TAIWAN,1,1.1,71.43
JAPON,2,2.2,73.63
SIRIA,2,2.2,75.82
ESPA�A,5,5.49,81.32
ITALIA,9,9.89,91.21
POLONIA,2,2.2,93.41
REINO UNIDO,2,2.2,95.6
SUIZA,1,1.1,96.7
ALEMANIA,2,2.2,98.9
RUSIA,1,1.1,100
Total,91,100,100
,,,
NSA :,1008,,
,,,
AREA # 020132304,2956,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,2,4.35,4.35
COLOMBIA,3,6.52,10.87
CHILE,3,6.52,17.39
ECUADOR,1,2.17,19.57
ESTADOS UNIDOS,1,2.17,21.74
PARAGUAY,7,15.22,36.96
PERU,6,13.04,50
URUGUAY,8,17.39,67.39
CHINA,1,2.17,69.57
ESPA�A,3,6.52,76.09
HUNGRIA,1,2.17,78.26
ITALIA,2,4.35,82.61
PAISES BAJOS,1,2.17,84.78
POLONIA,2,4.35,89.13
SUIZA,2,4.35,93.48
ALEMANIA,2,4.35,97.83
CROACIA,1,2.17,100
Total,46,100,100
,,,
NSA :,558,,
,,,
AREA # 020132305,2957,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,2,5.41,5.41
BRASIL,3,8.11,13.51
COLOMBIA,2,5.41,18.92
ESTADOS UNIDOS,1,2.7,21.62
MEXICO,1,2.7,24.32
PARAGUAY,5,13.51,37.84
PERU,2,5.41,43.24
URUGUAY,10,27.03,70.27
BELGICA,1,2.7,72.97
ESPA�A,4,10.81,83.78
ITALIA,4,10.81,94.59
REINO UNIDO,1,2.7,97.3
TURQUIA,1,2.7,100
Total,37,100,100
,,,
NSA :,457,,
,,,
AREA # 020132306,2958,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,0.99,0.99
BRASIL,4,3.96,4.95
COLOMBIA,19,18.81,23.76
CUBA,2,1.98,25.74
CHILE,15,14.85,40.59
REPUBLICA DOMINICANA,1,0.99,41.58
ECUADOR,13,12.87,54.46
EL SALVADOR,1,0.99,55.45
ESTADOS UNIDOS,2,1.98,57.43
PARAGUAY,5,4.95,62.38
PERU,6,5.94,68.32
URUGUAY,8,7.92,76.24
VENEZUELA,3,2.97,79.21
COREA REPUBLICANA,1,0.99,80.2
CHINA,2,1.98,82.18
JAPON,1,0.99,83.17
ESPA�A,5,4.95,88.12
FRANCIA,2,1.98,90.1
GRECIA,1,0.99,91.09
ITALIA,6,5.94,97.03
POLONIA,1,0.99,98.02
PORTUGAL,1,0.99,99.01
ALEMANIA,1,0.99,100
Total,101,100,100
,,,
NSA :,661,,
,,,
AREA # 020132307,2959,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,2,3.51,3.51
BRASIL,1,1.75,5.26
COLOMBIA,5,8.77,14.04
CHILE,2,3.51,17.54
ECUADOR,1,1.75,19.3
EL SALVADOR,1,1.75,21.05
ESTADOS UNIDOS,2,3.51,24.56
MEXICO,1,1.75,26.32
PARAGUAY,5,8.77,35.09
PERU,2,3.51,38.6
URUGUAY,6,10.53,49.12
VENEZUELA,4,7.02,56.14
COREA DEMOCRATICA,1,1.75,57.89
CHINA,2,3.51,61.4
JAPON,4,7.02,68.42
ESPA�A,3,5.26,73.68
FRANCIA,1,1.75,75.44
GRECIA,1,1.75,77.19
ITALIA,2,3.51,80.7
PAISES BAJOS,1,1.75,82.46
REINO UNIDO,1,1.75,84.21
RUMANIA,1,1.75,85.96
TURQUIA,2,3.51,89.47
ALEMANIA,4,7.02,96.49
LITUANIA,1,1.75,98.25
REPUBLICA CHECA,1,1.75,100
Total,57,100,100
,,,
NSA :,472,,
,,,
AREA # 020132308,2960,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.25,1.25
BRASIL,3,3.75,5
COLOMBIA,22,27.5,32.5
CHILE,2,2.5,35
ECUADOR,1,1.25,36.25
ESTADOS UNIDOS,1,1.25,37.5
PARAGUAY,13,16.25,53.75
PERU,5,6.25,60
URUGUAY,7,8.75,68.75
CHINA,5,6.25,75
AUSTRIA,1,1.25,76.25
BELGICA,1,1.25,77.5
ESPA�A,5,6.25,83.75
FRANCIA,2,2.5,86.25
ITALIA,5,6.25,92.5
POLONIA,1,1.25,93.75
TURQUIA,1,1.25,95
RUSIA,4,5,100
Total,80,100,100
,,,
NSA :,964,,
,,,
AREA # 020132309,2961,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
ARGELIA,3,3.66,3.66
EGIPTO,1,1.22,4.88
BOLIVIA,1,1.22,6.1
BRASIL,5,6.1,12.2
COLOMBIA,11,13.41,25.61
CHILE,1,1.22,26.83
ECUADOR,1,1.22,28.05
ESTADOS UNIDOS,3,3.66,31.71
NICARAGUA,1,1.22,32.93
PARAGUAY,7,8.54,41.46
PERU,4,4.88,46.34
URUGUAY,9,10.98,57.32
VENEZUELA,3,3.66,60.98
COREA DEMOCRATICA,2,2.44,63.41
CHINA,10,12.2,75.61
TAIWAN,2,2.44,78.05
ISRAEL,2,2.44,80.49
AUSTRIA,1,1.22,81.71
ESPA�A,5,6.1,87.8
FINLANDIA,1,1.22,89.02
GRECIA,1,1.22,90.24
ITALIA,3,3.66,93.9
POLONIA,2,2.44,96.34
ALEMANIA,2,2.44,98.78
RUSIA,1,1.22,100
Total,82,100,100
,,,
NSA :,942,,
,,,
AREA # 020132310,2962,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
COLOMBIA,1,1.82,1.82
COSTA RICA,2,3.64,5.45
CHILE,1,1.82,7.27
REPUBLICA DOMINICANA,1,1.82,9.09
ESTADOS UNIDOS,2,3.64,12.73
PARAGUAY,11,20,32.73
PERU,3,5.45,38.18
URUGUAY,7,12.73,50.91
VENEZUELA,2,3.64,54.55
CHINA,2,3.64,58.18
ISRAEL,1,1.82,60
AUSTRIA,1,1.82,61.82
ESPA�A,9,16.36,78.18
FRANCIA,1,1.82,80
ITALIA,3,5.45,85.45
PAISES BAJOS,1,1.82,87.27
TURQUIA,1,1.82,89.09
ALEMANIA,5,9.09,98.18
RUSIA,1,1.82,100
Total,55,100,100
,,,
NSA :,507,,
,,,
AREA # 020132311,2963,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.61,1.61
BRASIL,3,4.84,6.45
COLOMBIA,5,8.06,14.52
CHILE,2,3.23,17.74
ECUADOR,1,1.61,19.35
ESTADOS UNIDOS,2,3.23,22.58
PARAGUAY,11,17.74,40.32
PERU,3,4.84,45.16
URUGUAY,10,16.13,61.29
VENEZUELA,3,4.84,66.13
TAIWAN,2,3.23,69.35
ESPA�A,8,12.9,82.26
FRANCIA,1,1.61,83.87
ITALIA,8,12.9,96.77
POLONIA,1,1.61,98.39
ALEMANIA,1,1.61,100
Total,62,100,100
,,,
NSA :,757,,
,,,
AREA # 020132401,2964,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,3,11.11,11.11
CHILE,3,11.11,22.22
ESTADOS UNIDOS,1,3.7,25.93
HONDURAS,1,3.7,29.63
MEXICO,1,3.7,33.33
PARAGUAY,3,11.11,44.44
URUGUAY,2,7.41,51.85
VENEZUELA,1,3.7,55.56
TAIWAN,1,3.7,59.26
AUSTRIA,2,7.41,66.67
ESPA�A,5,18.52,85.19
ITALIA,2,7.41,92.59
POLONIA,1,3.7,96.3
ALEMANIA,1,3.7,100
Total,27,100,100
,,,
NSA :,444,,
,,,
AREA # 020132402,2965,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
MARRUECOS,1,1.89,1.89
BRASIL,1,1.89,3.77
COLOMBIA,4,7.55,11.32
CHILE,2,3.77,15.09
ESTADOS UNIDOS,2,3.77,18.87
MEXICO,4,7.55,26.42
PARAGUAY,12,22.64,49.06
PERU,2,3.77,52.83
URUGUAY,11,20.75,73.58
JAPON,1,1.89,75.47
ESPA�A,4,7.55,83.02
ITALIA,4,7.55,90.57
POLONIA,1,1.89,92.45
ALEMANIA,3,5.66,98.11
AUSTRALIA,1,1.89,100
Total,53,100,100
,,,
NSA :,515,,
,,,
AREA # 020132403,2966,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,3,4.35,4.35
BRASIL,1,1.45,5.8
COLOMBIA,3,4.35,10.14
CHILE,2,2.9,13.04
REPUBLICA DOMINICANA,2,2.9,15.94
ESTADOS UNIDOS,2,2.9,18.84
PARAGUAY,6,8.7,27.54
PERU,17,24.64,52.17
URUGUAY,4,5.8,57.97
VENEZUELA,1,1.45,59.42
ARMENIA,3,4.35,63.77
ESPA�A,10,14.49,78.26
GRECIA,3,4.35,82.61
HUNGRIA,1,1.45,84.06
ITALIA,10,14.49,98.55
POLONIA,1,1.45,100
Total,69,100,100
,,,
NSA :,599,,
,,,
AREA # 020132404,2967,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.96,1.96
BRASIL,3,5.88,7.84
CANADA,3,5.88,13.73
COLOMBIA,2,3.92,17.65
CHILE,1,1.96,19.61
MEXICO,2,3.92,23.53
PARAGUAY,3,5.88,29.41
PERU,2,3.92,33.33
URUGUAY,8,15.69,49.02
CHINA,2,3.92,52.94
BULGARIA,2,3.92,56.86
ESPA�A,8,15.69,72.55
GRECIA,1,1.96,74.51
ITALIA,5,9.8,84.31
POLONIA,2,3.92,88.24
TURQUIA,1,1.96,90.2
ESTONIA,1,1.96,92.16
RUSIA,4,7.84,100
Total,51,100,100
,,,
NSA :,771,,
,,,
AREA # 020132405,2968,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.82,1.82
